AIN0,AIN1,AIN2,AIN3
403,270,269,269
403,269,269,269
403,269,269,269
402,269,269,269
402,269,269,269
402,269,269,269
402,269,269,269
402,269,269,269
402,270,269,269
402,269,269,269
402,269,269,269
402,269,269,269
402,269,269,269
402,269,269,269
402,269,269,269
402,270,269,269
402,269,269,269
402,269,269,269
402,269,269,269
402,269,269,269
401,269,269,269
401,269,269,269
401,269,269,269
401,269,269,269
401,269,269,269
402,269,269,269
402,269,269,269
401,269,269,269
401,269,269,269
401,269,269,269
401,269,269,269
401,269,269,269
401,269,269,269
401,269,269,269
402,269,269,269
402,269,269,269
403,269,269,269
403,269,269,269
403,269,269,269
402,269,269,269
402,269,269,269
402,269,269,269
402,270,269,269
402,269,269,269
402,269,269,269
403,269,269,269
403,270,269,269
403,269,269,269
402,269,269,269
402,269,269,269
402,269,269,269
401,269,269,269
401,269,269,269
402,269,269,269
402,269,269,269
402,269,269,269
402,269,269,269
402,269,269,269
403,269,269,269
403,269,269,269
402,269,269,269
402,269,269,269
403,269,269,269
403,269,269,269
403,269,269,269
403,269,269,269
403,269,269,269
403,269,269,269
403,269,269,269
403,269,269,269
403,269,269,269
403,269,269,269
402,269,269,269
402,269,269,269
402,269,269,269
402,269,269,269
402,269,269,269
403,269,269,269
403,269,269,269
403,269,269,269
403,270,269,269
404,269,269,269
404,269,269,269
404,270,269,269
404,269,269,269
404,269,269,269
405,270,269,269
405,269,269,269
405,269,269,269
405,270,269,269
405,269,269,269
405,269,269,269
405,270,269,269
405,269,269,269
405,269,269,269
405,270,269,269
405,269,269,269
405,269,269,269
404,270,269,269
404,269,269,269
404,270,269,269
403,270,269,269
403,269,269,269
403,270,269,269
403,270,269,269
403,269,270,269
403,270,269,269
402,270,269,269
402,270,269,269
402,271,269,269
402,270,269,269
402,269,269,269
402,270,269,269
401,269,269,269
401,269,269,269
401,270,269,269
400,270,269,269
400,269,269,269
399,270,269,269
399,269,269,269
400,270,269,269
400,270,269,269
400,269,269,269
400,270,269,269
400,270,269,269
400,269,269,269
401,270,269,269
400,269,269,269
401,271,269,269
401,270,269,269
401,269,270,269
401,271,269,269
401,269,269,269
401,270,269,269
400,271,269,269
400,269,269,269
400,269,269,269
400,271,269,269
400,270,269,269
400,269,270,269
400,271,269,269
399,269,269,269
399,269,269,269
399,270,269,269
398,270,269,269
398,270,269,269
398,269,270,269
398,270,269,269
398,269,269,269
398,269,269,269
399,270,269,269
399,269,269,269
399,270,269,269
399,270,269,269
399,270,269,269
400,269,269,269
400,269,269,269
400,269,269,269
400,269,269,269
400,270,269,269
400,269,269,269
400,269,269,269
400,270,269,269
400,269,270,269
401,270,269,269
402,269,269,269
402,270,269,269
402,269,269,269
401,269,269,269
401,270,269,269
401,269,269,269
400,270,269,269
400,270,269,269
400,269,270,269
399,270,269,269
399,270,269,269
399,269,269,269
399,271,269,269
399,270,269,269
399,270,270,269
400,271,269,269
400,269,269,269
400,270,270,269
400,270,269,269
401,269,269,269
401,270,269,269
401,270,269,269
401,269,270,269
401,271,269,269
401,270,269,269
401,270,270,269
401,271,269,269
402,269,269,269
402,270,269,269
403,270,269,269
403,269,270,269
404,271,269,269
404,270,269,269
404,269,270,269
404,271,269,269
405,270,269,269
405,270,270,269
406,271,269,269
406,269,270,269
407,271,269,269
407,270,269,269
407,270,269,269
408,269,269,269
408,270,270,269
408,270,269,269
409,269,270,269
409,271,269,269
410,270,269,269
410,269,270,269
410,270,269,269
410,269,269,269
410,270,269,269
410,269,270,269
410,271,269,269
410,269,269,269
410,270,269,269
410,269,269,269
410,270,269,269
411,269,269,269
411,269,269,269
411,270,269,269
411,270,269,269
411,271,269,269
411,269,269,269
411,269,270,269
411,270,269,269
411,269,269,269
411,270,269,269
410,270,269,269
410,269,269,269
410,270,269,269
410,270,269,269
410,269,270,269
410,270,269,269
410,269,269,269
410,269,269,269
410,270,269,269
411,269,269,269
411,269,270,269
411,270,269,269
411,269,269,269
411,270,269,269
411,270,269,269
411,269,269,269
411,270,269,269
410,270,269,269
410,269,269,269
410,270,269,269
409,269,269,269
409,269,269,269
408,270,269,269
408,269,269,269
408,269,269,269
408,270,269,269
408,269,269,269
408,269,269,269
407,270,269,269
407,269,269,269
407,269,269,269
406,270,269,269
406,269,269,269
406,270,269,269
406,270,269,269
405,269,269,269
405,269,269,269
405,270,269,269
406,269,269,269
407,270,269,269
407,269,269,269
407,270,269,269
407,269,269,269
407,270,269,269
407,270,269,269
407,269,269,269
406,269,269,269
406,270,269,269
406,269,269,269
406,270,269,269
406,270,269,269
406,269,269,269
406,269,269,269
405,270,269,269
405,269,269,269
405,269,269,269
404,270,269,269
404,269,269,269
403,270,269,269
403,270,269,269
403,269,270,269
403,270,269,269
403,270,269,269
402,269,269,269
403,269,269,269
403,269,269,269
403,270,269,269
403,270,269,269
403,270,269,269
403,269,269,269
403,269,269,269
403,270,269,269
402,269,269,269
402,269,269,269
402,270,269,269
402,269,269,269
402,270,269,269
402,269,269,269
402,269,269,269
402,270,269,269
402,269,269,269
402,269,269,269
401,270,269,269
401,269,269,269
401,269,269,269
400,270,269,269
400,269,269,269
400,270,269,269
400,269,269,269
400,270,269,269
400,269,269,269
399,269,269,269
399,270,269,269
399,269,269,269
399,269,269,269
399,268,269,268
399,269,268,268
399,270,269,268
399,269,268,268
398,269,269,269
398,270,268,268
398,270,269,269
398,270,268,269
398,269,269,268
398,269,269,269
397,270,268,269
397,269,269,269
397,270,268,268
397,269,269,268
397,270,269,269
397,270,269,269
397,270,269,269
397,270,269,269
396,269,269,269
396,270,269,269
396,270,269,269
396,269,269,269
396,270,269,269
395,269,269,269
395,270,269,269
395,269,269,269
395,269,269,269
395,270,269,269
395,269,269,269
395,269,269,269
395,270,269,269
395,269,269,269
395,269,269,269
395,270,269,269
395,269,269,269
395,270,269,269
395,270,269,269
395,269,269,269
395,270,269,269
394,270,269,269
394,269,269,269
394,270,269,269
394,269,269,269
394,269,269,269
394,270,269,269
394,269,269,269
393,269,269,269
393,270,269,269
393,269,269,269
393,269,270,269
393,270,269,269
393,270,269,269
393,269,269,269
392,270,269,269
392,270,269,269
392,269,269,269
392,269,269,269
392,270,269,269
393,269,269,269
393,269,269,269
393,270,269,269
393,269,269,269
393,269,269,269
393,270,269,269
393,269,269,269
393,269,269,269
392,270,269,269
392,270,269,269
392,269,269,269
392,270,269,269
392,269,269,269
392,269,269,269
392,269,269,269
392,270,269,269
392,269,269,269
392,269,269,269
392,270,269,269
391,269,269,269
391,269,269,269
391,269,269,269
391,270,269,269
391,269,269,269
390,270,269,269
390,270,269,269
390,269,269,269
390,270,269,269
390,269,269,269
390,269,269,269
390,270,269,269
390,269,269,269
390,269,269,269
390,270,269,269
390,269,269,269
390,269,269,269
390,270,269,269
390,269,269,269
390,270,269,269
390,270,269,269
390,269,269,269
390,270,269,269
390,269,269,269
390,269,269,269
390,270,269,269
390,269,269,269
390,270,269,269
390,269,269,269
390,269,270,269
390,270,269,269
390,269,269,269
390,269,269,269
390,270,269,269
390,269,269,269
390,270,269,269
390,269,269,269
390,269,269,269
390,270,269,269
390,269,269,269
389,270,269,269
389,269,269,269
389,269,269,269
389,270,269,269
389,269,269,269
389,269,269,269
389,270,269,269
389,269,270,269
389,269,269,269
389,269,269,269
389,270,269,269
389,269,269,269
389,269,269,269
389,269,269,269
389,269,270,269
389,270,269,269
389,269,269,269
389,269,269,269
388,270,269,269
388,269,269,269
389,269,269,269
389,270,269,269
389,269,269,269
388,269,269,269
388,270,269,269
388,269,269,269
388,270,269,269
388,270,269,269
388,269,269,269
388,270,269,269
388,270,269,269
388,269,269,269
388,270,269,269
388,269,269,269
388,269,269,269
388,270,269,269
388,269,269,269
388,269,269,269
388,270,269,269
388,269,269,269
388,270,269,269
388,270,269,269
388,269,270,269
388,270,269,269
388,270,269,269
388,269,269,269
387,270,269,269
387,270,269,269
387,270,269,269
387,269,269,269
386,269,269,269
386,270,269,269
386,270,269,269
386,269,269,269
386,269,269,269
387,270,269,269
387,269,269,269
387,270,269,269
387,270,269,269
387,269,270,269
386,271,269,269
386,269,269,269
386,270,269,269
386,270,269,269
386,269,270,269
386,271,269,269
386,270,269,269
385,270,270,269
385,270,269,269
385,269,269,269
385,270,269,269
385,270,269,269
385,269,269,269
385,270,269,269
385,270,269,269
385,269,269,269
385,270,269,269
385,269,269,269
385,269,269,269
385,270,269,269
385,269,269,269
385,269,269,269
385,270,269,269
385,269,269,269
384,270,269,269
384,270,269,269
384,269,269,269
384,270,269,269
384,270,269,269
384,269,269,269
383,270,269,269
383,270,269,269
383,269,269,269
383,270,269,269
383,269,269,269
383,269,269,269
383,269,269,269
383,269,269,269
383,270,269,269
383,270,269,269
382,270,269,269
382,269,269,269
382,270,269,269
382,270,269,269
382,269,269,269
382,270,269,269
382,269,269,269
382,269,269,269
382,270,269,269
382,269,269,269
382,270,269,269
382,269,269,269
382,269,269,269
382,270,269,269
381,269,269,269
381,270,269,269
381,269,269,269
381,270,269,269
381,270,269,269
381,269,269,269
380,270,269,269
380,269,269,269
380,270,269,269
380,270,269,269
380,269,270,269
380,271,269,269
380,270,269,269
380,270,269,269
380,270,269,269
380,270,269,269
380,270,269,269
380,269,269,269
379,270,269,269
379,270,269,269
379,269,270,269
379,271,269,269
379,269,269,269
379,270,269,269
379,270,269,269
379,269,270,269
379,271,269,269
379,270,269,269
379,270,270,269
378,271,269,269
378,269,269,269
378,270,269,269
378,270,269,269
378,270,269,269
378,270,269,269
378,269,270,269
378,271,269,269
378,269,269,269
378,270,269,269
378,270,269,269
377,269,270,269
377,270,269,269
377,269,269,269
377,270,269,269
377,269,269,269
377,270,269,269
377,269,270,269
377,271,269,269
377,269,269,269
377,270,269,269
376,269,269,269
376,269,269,269
376,270,269,269
376,269,269,269
376,270,269,269
376,270,269,269
376,270,269,269
376,270,269,269
376,269,269,269
375,271,269,269
375,269,269,269
375,270,269,269
375,270,269,269
375,270,269,269
375,270,269,269
375,269,270,269
375,271,269,269
375,270,269,269
375,270,269,269
375,269,270,269
375,269,269,269
375,270,269,269
375,270,269,269
375,271,269,269
375,269,269,269
375,271,269,269
375,270,269,269
375,270,270,269
375,271,269,269
375,269,270,269
375,271,269,269
375,270,269,269
375,270,270,269
375,271,269,269
375,269,269,269
375,271,269,269
375,270,269,269
375,270,270,269
375,271,269,269
375,269,270,269
375,271,269,269
375,269,269,269
375,270,269,269
375,270,269,269
375,270,269,269
375,270,269,269
375,270,270,269
375,271,269,269
375,269,270,269
375,271,269,269
375,269,270,269
375,271,269,269
375,270,269,269
375,270,270,269
375,271,269,269
375,269,269,269
375,270,269,269
375,270,269,269
375,269,270,269
375,271,269,269
375,269,270,269
375,270,269,269
375,270,269,269
375,269,270,269
375,271,269,269
375,270,269,269
375,270,270,269
375,270,269,269
375,269,269,269
375,271,270,269
375,270,269,269
375,270,270,269
375,270,269,269
375,269,269,269
375,271,270,269
375,270,269,269
375,270,270,269
375,270,269,269
375,269,269,269
375,271,270,269
376,270,269,269
376,270,270,269
376,271,269,269
376,270,269,269
376,271,270,269
376,270,269,269
376,271,271,269
377,271,269,269
377,271,270,270
377,271,270,269
377,270,270,269
377,271,271,269
377,271,269,269
377,271,271,270
377,271,270,269
377,271,270,269
377,271,271,269
377,271,271,269
377,271,270,269
377,270,269,269
377,271,270,269
378,271,271,268
378,271,270,269
378,270,270,269
378,271,269,269
378,271,270,269
378,271,271,268
378,271,270,269
378,270,270,270
378,271,269,270
378,271,270,269
377,271,270,269
377,271,271,269
377,271,270,269
378,270,271,269
378,271,270,270
378,271,270,269
378,271,271,269
378,271,271,269
378,271,271,269
378,270,270,270
378,270,270,270
378,271,270,269
378,271,271,269
378,271,271,269
378,271,271,270
378,271,270,270
378,271,270,270
378,271,270,270
378,271,270,269
378,271,271,269
378,271,271,270
378,271,270,271
378,271,271,270
377,271,270,270
377,271,271,269
377,271,271,270
377,271,271,270
378,271,270,271
378,272,270,270
377,271,271,270
378,271,271,270
378,271,271,270
378,271,271,270
378,272,271,270
378,272,270,270
377,271,271,270
377,271,271,270
377,271,271,270
377,272,271,271
377,272,271,270
376,272,271,270
376,271,271,270
376,271,271,270
376,272,271,271
376,272,271,270
376,271,271,270
376,272,271,271
376,272,271,271
376,273,271,271
376,272,271,270
376,271,271,270
376,271,271,271
376,272,271,271
376,273,271,270
376,272,272,270
376,271,271,270
375,272,271,271
375,272,271,271
375,273,271,271
375,273,272,270
376,272,271,270
376,272,271,271
376,273,271,271
376,273,272,270
376,272,271,270
376,272,271,271
376,272,271,271
376,273,271,271
375,273,272,270
376,272,271,270
375,272,271,271
375,273,271,271
375,273,272,271
375,272,272,270
375,273,271,271
375,273,271,271
375,273,272,271
376,273,272,271
376,273,272,271
376,273,271,271
376,273,272,271
376,273,273,271
376,273,273,270
376,272,271,271
376,273,271,271
376,274,272,271
376,273,273,271
375,273,272,271
375,273,271,271
375,273,272,271
375,273,272,271
375,273,273,271
375,273,272,271
375,273,271,272
375,273,272,271
375,273,272,271
375,273,273,271
375,273,272,271
375,273,272,271
375,273,271,272
375,273,272,271
375,273,273,271
375,273,273,271
375,273,273,271
375,273,272,272
375,273,272,271
375,274,272,271
375,273,273,271
375,273,273,271
375,273,272,272
375,273,272,271
375,273,273,271
375,273,273,271
375,273,272,271
375,273,272,272
375,273,272,271
374,274,273,271
374,273,273,271
374,273,272,272
374,273,273,271
374,273,273,272
374,273,273,271
374,273,272,272
374,273,272,271
374,273,273,271
374,274,273,271
374,273,272,272
374,274,272,272
374,274,273,271
374,274,273,271
373,273,273,272
373,274,272,272
373,274,273,272
373,273,273,272
373,273,272,271
373,274,273,271
373,274,273,271
373,273,273,272
373,274,272,272
373,274,273,271
373,274,273,271
373,273,273,272
373,273,272,272
373,273,273,272
373,274,273,271
373,274,274,271
373,273,273,272
373,274,273,273
373,274,273,272
373,274,273,271
373,274,273,272
373,273,273,272
373,274,273,273
373,274,273,272
373,274,273,271
373,274,274,272
374,274,273,273
374,274,273,273
374,274,273,272
374,274,273,272
374,274,273,271
374,274,274,271
374,274,273,273
374,274,273,273
374,274,273,273
374,274,273,271
373,274,273,272
373,274,274,272
373,273,273,273
373,274,273,273
373,274,273,273
374,274,273,272
373,274,274,271
373,274,274,272
373,274,273,272
373,274,273,273
373,274,273,273
373,274,273,271
373,274,273,271
373,274,274,272
373,274,273,273
373,274,273,273
373,274,273,273
373,274,274,272
373,274,273,271
373,274,274,272
373,274,274,273
373,274,273,273
373,274,273,273
373,274,273,272
372,274,274,272
372,274,274,272
372,274,274,273
372,274,273,273
372,274,273,273
372,274,274,273
372,274,274,272
372,274,274,272
372,274,274,273
372,274,274,273
372,274,273,273
372,274,273,273
372,274,274,273
372,274,274,272
372,274,274,272
372,274,274,272
372,274,274,273
372,274,274,273
372,274,273,273
372,274,274,273
372,274,273,272
373,274,273,272
373,274,274,272
373,274,274,272
373,274,274,273
373,274,273,273
373,274,273,273
373,274,273,273
373,275,274,273
373,274,274,272
373,275,274,273
373,274,274,273
373,274,274,273
373,274,274,273
373,274,273,273
373,274,274,273
373,275,274,272
373,275,274,272
373,274,274,273
373,274,274,273
373,274,273,273
373,274,273,273
373,274,274,272
373,275,274,272
373,274,274,273
373,274,274,273
373,274,274,273
373,274,273,273
373,274,273,273
373,274,274,272
373,275,274,273
373,274,274,273
373,275,274,272
373,274,274,272
373,274,274,273
373,274,274,273
373,274,273,273
373,274,273,273
373,274,274,273
373,275,274,272
373,274,274,273
373,274,274,273
373,274,274,273
373,274,274,273
373,274,274,273
373,275,274,273
373,274,274,272
373,274,274,273
373,274,274,273
373,274,274,273
373,274,274,273
373,274,274,273
373,274,274,274
373,274,274,273
373,275,274,273
373,275,274,272
373,274,274,273
373,275,274,272
373,274,274,273
373,274,274,273
373,274,274,273
373,274,274,273
373,275,274,273
373,275,274,273
373,274,274,273
373,274,274,273
373,274,274,273
373,274,274,273
373,274,274,273
373,275,274,273
373,275,274,272
373,274,274,273
373,274,274,273
373,275,274,273
373,275,274,273
373,274,274,273
373,274,274,273
373,274,274,273
373,275,274,272
373,275,274,273
373,274,274,273
373,274,274,273
373,274,274,273
373,275,274,273
373,275,274,273
372,275,274,273
372,274,274,273
372,274,274,273
372,274,274,273
372,274,274,273
372,274,273,273
372,274,274,273
372,275,274,273
372,275,274,273
373,275,274,273
373,274,274,273
373,274,274,273
373,274,274,273
373,275,274,273
373,275,274,273
373,274,274,273
373,275,274,273
373,275,274,273
373,275,274,274
373,275,274,273
373,275,274,274
373,275,274,273
373,274,274,274
373,275,274,273
373,274,274,274
373,275,275,274
373,275,274,273
373,275,275,274
373,275,274,273
373,275,275,274
373,275,274,273
373,274,274,274
373,275,275,274
373,275,274,274
373,275,275,274
373,275,274,273
373,275,275,274
373,275,274,273
373,275,275,274
373,275,274,274
373,275,274,274
373,275,275,274
374,275,274,274
374,275,275,274
374,275,274,274
374,275,275,274
374,275,274,274
374,275,275,274
374,275,274,274
374,275,275,274
374,275,274,273
